0.005608,-0.18308,-0.24477,-0.28488,-0.31224,0.20041,0.33678,-0.050832,0.18902,-0.27686,-0.21322,0.19844,0.22314,0.22567,0.014138,-0.25331,-0.18151,-0.16944,-0.26253,0.1892,0.17775,-0.057815,0.24924,-0.39891,-0.1898,0.18524,0.20013,0.23954
-0.0011145,-0.30441,-0.19221,-0.40459,-0.34452,0.18182,0.35598,-0.042574,0.22902,-0.33373,-0.24882,0.21776,0.28617,0.24654,-0.006227,-0.24644,-0.16989,-0.37854,-0.27037,0.16971,0.23175,-0.031181,0.22516,-0.37621,-0.15949,0.18765,0.22796,0.21872
-0.014713,-0.25439,-0.26302,-0.28239,-0.41906,0.17344,0.38653,-0.039854,0.23028,-0.29747,-0.19551,0.25747,0.31076,0.28991,-0.0016057,-0.21634,-0.21196,-0.192,-0.24537,0.16135,0.18995,-0.040015,0.20584,-0.39125,-0.22087,0.18226,0.25158,0.24424
-9.0334e-05,-0.2052,-0.26327,-0.26094,-0.37638,0.22486,0.38509,-0.05547,0.22469,-0.27879,-0.22406,0.21947,0.30176,0.26287,0.014812,-0.236,-0.20415,-0.16644,-0.27554,0.19585,0.20752,-0.066067,0.24909,-0.37774,-0.23081,0.2011,0.24919,0.23252
-0.047196,-0.33931,-0.24819,-0.40834,-0.3655,0.13876,0.37789,-0.0074731,0.25721,-0.27211,-0.25646,0.20483,0.25833,0.35398,-0.03292,-0.23652,-0.22923,-0.44061,-0.25878,0.1607,0.23999,-0.0016186,0.23669,-0.36599,-0.12194,0.20199,0.16802,0.24272
-0.013418,-0.15135,-0.23161,-0.17209,-0.24103,0.14934,0.25768,-0.023447,0.13762,-0.20259,-0.13875,0.15267,0.19498,0.21035,-0.00077769,-0.26552,-0.23422,-0.15778,-0.27045,0.16575,0.19936,-0.046794,0.24572,-0.34486,-0.21521,0.222,0.25333,0.24949
-0.0022809,-0.2915,-0.18859,-0.35242,-0.31043,0.18716,0.3455,-0.039678,0.22265,-0.24029,-0.25784,0.22356,0.22248,0.26216,-0.019909,-0.23129,-0.20656,-0.39154,-0.27549,0.17664,0.2151,-0.018799,0.23992,-0.40436,-0.17308,0.18605,0.22961,0.2575
-0.017718,-0.20162,-0.33772,-0.26824,-0.3258,0.17183,0.36728,-0.0343,0.20333,-0.25216,-0.2012,0.1723,0.23546,0.32666,0.0054872,-0.25026,-0.21538,-0.16725,-0.2487,0.18361,0.18581,-0.051483,0.24643,-0.36922,-0.16538,0.20351,0.12229,0.24864
-0.0019481,-0.17578,-0.27749,-0.31436,-0.29531,0.17594,0.35231,-0.043506,0.18063,-0.30619,-0.23076,0.20581,0.28701,0.28539,0.0028089,-0.28466,-0.16211,-0.17867,-0.31334,0.15949,0.17911,-0.046056,0.25036,-0.33292,-0.18183,0.21501,0.23493,0.24351
-0.005951,-0.21106,-0.25022,-0.25771,-0.3748,0.17235,0.35109,-0.047067,0.20527,-0.30054,-0.21909,0.24185,0.26876,0.28133,0.0043028,-0.20089,-0.18011,-0.15667,-0.24487,0.13615,0.1851,-0.046028,0.19147,-0.33375,-0.17635,0.17581,0.2343,0.23237
0.00068173,-0.1921,-0.24669,-0.2414,-0.3502,0.18981,0.33381,-0.04818,0.15522,-0.29293,-0.21892,0.20159,0.22632,0.30251,-0.0034722,-0.21333,-0.16632,-0.16956,-0.27141,0.12971,0.14294,-0.038194,0.22121,-0.35441,-0.19502,0.18137,0.17795,0.24479
-0.036359,-0.19276,-0.27437,-0.3098,-0.307,0.14894,0.37202,-0.016727,0.14154,-0.32116,-0.18829,0.16936,0.28382,0.28793,-0.025697,-0.28951,-0.20831,-0.21204,-0.30763,0.12923,0.1578,-0.021565,0.27813,-0.37443,-0.15273,0.23021,0.21256,0.26018
-0.022135,-0.2365,-0.32101,-0.23417,-0.37601,0.18611,0.31138,-0.033879,0.19925,-0.30983,-0.1947,0.22565,0.29137,0.33162,-0.0046117,-0.24989,-0.25488,-0.17035,-0.28065,0.15794,0.19155,-0.042937,0.22712,-0.35131,-0.20621,0.2132,0.24552,0.28428
-0.0069112,-0.17054,-0.25527,-0.26543,-0.3051,0.18865,0.26679,-0.040903,0.18432,-0.26916,-0.17075,0.18844,0.25381,0.24175,0.0097917,-0.23785,-0.16142,-0.14886,-0.25776,0.155,0.17731,-0.052726,0.19693,-0.30248,-0.21698,0.18345,0.20141,0.19752
0.0073543,-0.32986,-0.17536,-0.44001,-0.43063,0.18617,0.36456,-0.053017,0.28305,-0.40452,-0.2825,0.19677,0.25445,0.30934,0.027615,-0.2388,-0.13329,-0.34769,-0.28674,0.19749,0.27932,-0.060572,0.19938,-0.43092,-0.20237,0.1788,0.1564,0.21073
0.00065074,-0.18337,-0.23548,-0.23043,-0.33428,0.18119,0.31863,-0.04599,0.14816,-0.27962,-0.20896,0.19242,0.21604,0.28876,-0.0034722,-0.21333,-0.16632,-0.16956,-0.27141,0.12971,0.14294,-0.038194,0.22121,-0.35441,-0.19502,0.18137,0.17795,0.24479
0.0065189,-0.27019,-0.22906,-0.24638,-0.32222,0.2113,0.38458,-0.053164,0.24052,-0.27359,-0.2186,0.17431,0.22981,0.26553,0.00016838,-0.21626,-0.24996,-0.24474,-0.2665,0.22277,0.21658,-0.043667,0.26737,-0.39157,-0.15213,0.18499,0.17659,0.22414
-0.014731,-0.1993,-0.28008,-0.33249,-0.34384,0.19744,0.33418,-0.035919,0.20301,-0.24401,-0.19499,0.22465,0.25168,0.2689,-0.0073398,-0.24919,-0.21525,-0.25473,-0.26507,0.15162,0.18654,-0.039464,0.26668,-0.38922,-0.20193,0.20102,0.23756,0.27927
0.0033111,-0.13916,-0.17582,-0.17199,-0.25364,0.14027,0.24454,-0.037173,0.10972,-0.22518,-0.16883,0.14593,0.16671,0.22188,-0.0033656,-0.20993,-0.16638,-0.16962,-0.2746,0.12415,0.14288,-0.038254,0.22461,-0.35447,-0.19508,0.18477,0.17789,0.24473
-0.0030532,-0.24646,-0.19409,-0.40659,-0.30182,0.25091,0.40014,-0.047161,0.2214,-0.33909,-0.2302,0.19129,0.30313,0.24841,-0.013192,-0.29135,-0.17109,-0.40542,-0.34466,0.17146,0.27744,-0.038951,0.32938,-0.41712,-0.17955,0.22673,0.2744,0.23957
0.0054676,-0.16909,-0.25809,-0.29336,-0.28343,0.17562,0.34432,-0.048794,0.16095,-0.30722,-0.23951,0.19718,0.25205,0.26737,0.0031062,-0.27733,-0.16307,-0.17963,-0.31872,0.14718,0.17816,-0.046414,0.25769,-0.33387,-0.18278,0.22113,0.23397,0.24444
0.00026231,-0.13944,-0.20534,-0.20534,-0.24401,0.15322,0.21633,-0.038716,0.14473,-0.23707,-0.16784,0.15572,0.20866,0.18465,0.010181,-0.23212,-0.16778,-0.14612,-0.26675,0.14168,0.18431,-0.053085,0.19789,-0.29975,-0.21424,0.18579,0.20363,0.20025
-0.016551,-0.18334,-0.26137,-0.32807,-0.32532,0.19341,0.32364,-0.031315,0.19549,-0.22702,-0.18033,0.21696,0.24937,0.26147,-0.0058143,-0.25275,-0.20347,-0.25258,-0.2597,0.15377,0.18869,-0.040961,0.27205,-0.38707,-0.19979,0.20856,0.23997,0.28142
-0.010549,-0.30273,-0.16506,-0.39926,-0.44945,0.16378,0.3824,-0.039315,0.28966,-0.32001,-0.29337,0.21838,0.26175,0.33975,0.011468,-0.19973,-0.11248,-0.31687,-0.25749,0.17672,0.2449,-0.043759,0.17917,-0.41062,-0.20195,0.16964,0.14647,0.1949
0.0099819,-0.32596,-0.1875,-0.40789,-0.37458,0.18947,0.37544,-0.060786,0.27753,-0.31984,-0.28571,0.20005,0.28173,0.23947,0.012874,-0.22321,-0.17016,-0.35947,-0.26505,0.20294,0.24668,-0.051119,0.2164,-0.3771,-0.16264,0.16329,0.24096,0.17214
0.022586,-0.21407,-0.15652,-0.3,-0.34274,0.22981,0.37772,-0.062179,0.19264,-0.30676,-0.21884,0.18738,0.24638,0.219,0.017226,-0.21875,-0.16811,-0.23545,-0.26442,0.17159,0.20259,-0.062255,0.25329,-0.4,-0.23193,0.18617,0.22243,0.2019
-0.0085106,-0.14555,-0.16114,-0.19871,-0.24689,0.12482,0.26927,-0.025844,0.13126,-0.20459,-0.14184,0.14344,0.20175,0.18316,-0.0046439,-0.24393,-0.19521,-0.2014,-0.27716,0.16769,0.18915,-0.040325,0.26718,-0.40088,-0.19788,0.21321,0.24947,0.2365
0.018191,-0.16082,-0.15032,-0.17435,-0.29972,0.17009,0.28769,-0.049687,0.19135,-0.18784,-0.15213,0.15343,0.2178,0.14454,0.052214,-0.20438,-0.162,-0.13315,-0.23492,0.21922,0.26047,-0.096542,0.22694,-0.43245,-0.2777,0.18065,0.2473,0.15478
0.031599,-0.15272,-0.15218,-0.15947,-0.23934,0.15668,0.2784,-0.065888,0.14755,-0.23071,-0.16887,0.14261,0.19669,0.14683,0.040865,-0.26049,-0.1834,-0.18977,-0.27981,0.19078,0.2257,-0.093419,0.25972,-0.35399,-0.19547,0.20595,0.26728,0.23189
0.035901,-0.20272,-0.20731,-0.22796,-0.31365,0.20856,0.37418,-0.084814,0.20742,-0.29622,-0.21714,0.19723,0.25231,0.19636,0.038398,-0.25484,-0.19803,-0.19282,-0.28167,0.18774,0.22266,-0.090836,0.25874,-0.35428,-0.19852,0.20409,0.26423,0.22885
-0.046135,-0.38474,-0.25883,-0.44307,-0.3925,0.17465,0.4101,-0.013625,0.27298,-0.29058,-0.25212,0.21889,0.28312,0.381,-0.024879,-0.23409,-0.2333,-0.43874,-0.24539,0.15879,0.23804,-0.0092803,0.22965,-0.36681,-0.13198,0.20094,0.16721,0.23268
0.012237,-0.15626,-0.18759,-0.1946,-0.25039,0.14244,0.22451,-0.046477,0.14515,-0.2171,-0.17525,0.15293,0.24634,0.16991,0.019444,-0.23173,-0.21026,-0.17354,-0.28114,0.16287,0.19053,-0.06243,0.21837,-0.3262,-0.22243,0.20258,0.24675,0.18576
0.0089462,-0.19916,-0.25259,-0.25039,-0.32838,0.17857,0.28005,-0.053107,0.18311,-0.26874,-0.22576,0.19289,0.3108,0.21465,0.019138,-0.24075,-0.21333,-0.17036,-0.27854,0.16224,0.18746,-0.061647,0.21312,-0.32927,-0.23398,0.19403,0.24571,0.21193
-0.038233,-0.27993,-0.16477,-0.38263,-0.33453,0.11725,0.35669,-0.0072313,0.26522,-0.29362,-0.22058,0.23106,0.29561,0.26041,-0.031618,-0.21377,-0.15549,-0.35147,-0.26304,0.19402,0.2776,-0.0051106,0.21671,-0.34231,-0.14573,0.20372,0.27735,0.23636
-0.0017218,-0.28157,-0.19773,-0.35556,-0.37954,0.18562,0.37265,-0.046282,0.24535,-0.27639,-0.24257,0.18395,0.30476,0.22995,0.016498,-0.27093,-0.1532,-0.3204,-0.29059,0.21536,0.2665,-0.06171,0.25455,-0.41532,-0.25118,0.20223,0.25981,0.18966
-0.021684,-0.17763,-0.24698,-0.2211,-0.32353,0.12748,0.25605,-0.021096,0.17197,-0.2231,-0.13538,0.19776,0.24748,0.2141,-0.0070296,-0.22017,-0.2033,-0.19197,-0.23779,0.15525,0.18997,-0.034035,0.21324,-0.39122,-0.22438,0.19384,0.25206,0.24427
-0.027543,-0.21055,-0.33743,-0.2643,-0.36612,0.17953,0.35956,-0.029024,0.21571,-0.24737,-0.19372,0.1792,0.25806,0.3538,0.010194,-0.25612,-0.21392,-0.136,-0.24859,0.18507,0.17926,-0.055792,0.22307,-0.35728,-0.21153,0.19273,0.14437,0.24889
-0.014713,-0.25439,-0.26302,-0.28239,-0.41906,0.17344,0.38653,-0.039854,0.23028,-0.29747,-0.19551,0.25747,0.31076,0.28991,-0.0016057,-0.21634,-0.21196,-0.192,-0.24537,0.16135,0.18995,-0.040015,0.20584,-0.39125,-0.22087,0.18226,0.25158,0.24424
0.019417,-0.296,-0.15361,-0.39637,-0.36269,0.19204,0.3481,-0.059096,0.26352,-0.3384,-0.26386,0.18885,0.23044,0.29599,0.030033,-0.23959,-0.12648,-0.35797,-0.28237,0.20956,0.26796,-0.064308,0.21174,-0.43806,-0.20174,0.19019,0.14922,0.2043
-0.0068023,-0.30019,-0.18797,-0.33424,-0.34738,0.15564,0.38531,-0.044364,0.2628,-0.21619,-0.27452,0.18159,0.28915,0.2604,0.0021042,-0.22236,-0.17716,-0.38915,-0.26851,0.25305,0.22124,-0.047766,0.24202,-0.42752,-0.16229,0.20127,0.20861,0.21271
0.028627,-0.30273,-0.15166,-0.40544,-0.37596,0.20971,0.37047,-0.069527,0.28222,-0.34484,-0.26692,0.20463,0.24401,0.30971,0.035506,-0.2323,-0.12101,-0.35249,-0.27509,0.21503,0.27343,-0.070832,0.21805,-0.43258,-0.20131,0.19227,0.1547,0.21126
0.039223,-0.19376,-0.19707,-0.20643,-0.30513,0.20004,0.35653,-0.084501,0.19487,-0.29109,-0.21852,0.18566,0.25148,0.1859,0.042675,-0.26196,-0.18068,-0.18705,-0.27626,0.19873,0.22842,-0.095385,0.25825,-0.35127,-0.19275,0.21963,0.27128,0.17567
-0.054671,-0.19631,-0.28699,-0.30404,-0.30573,0.14198,0.38346,0.0010895,0.12447,-0.29962,-0.15865,0.20589,0.26439,0.34085,-0.054974,-0.26828,-0.23344,-0.22542,-0.29928,0.083071,0.1223,0.013684,0.2893,-0.3472,-0.13986,0.22856,0.21091,0.30569
-6.6177e-05,-0.16247,-0.27241,-0.27543,-0.30294,0.18263,0.33085,-0.043414,0.18262,-0.2561,-0.19813,0.18967,0.22216,0.22457,0.017364,-0.27401,-0.17441,-0.14905,-0.26668,0.18152,0.18356,-0.059917,0.2439,-0.39035,-0.18994,0.18202,0.20313,0.2394
-0.022135,-0.2365,-0.32101,-0.23417,-0.37601,0.18611,0.31138,-0.033879,0.19925,-0.30983,-0.1947,0.22565,0.29137,0.33162,-0.0046117,-0.24989,-0.25488,-0.17035,-0.28065,0.15794,0.19155,-0.042937,0.22712,-0.35131,-0.20621,0.2132,0.24552,0.28428
-0.019114,-0.26262,-0.22414,-0.37181,-0.2959,0.15612,0.32948,-0.021132,0.23377,-0.28452,-0.26932,0.2339,0.23548,0.27566,-0.031413,-0.23965,-0.18553,-0.37189,-0.2873,0.1674,0.21978,-0.0062644,0.23139,-0.38141,-0.14332,0.19373,0.22375,0.25954
-0.0035737,-0.15688,-0.17483,-0.21086,-0.26507,0.1347,0.25107,-0.030117,0.15826,-0.18594,-0.14925,0.15965,0.19142,0.19943,0.016353,-0.24366,-0.17102,-0.1851,-0.24198,0.21345,0.21654,-0.059416,0.23747,-0.36988,-0.23039,0.20309,0.24354,0.23949
0.015521,-0.21509,-0.17539,-0.30582,-0.34033,0.21461,0.36251,-0.056706,0.20509,-0.25796,-0.20424,0.18866,0.24567,0.23117,0.016525,-0.23058,-0.17465,-0.23161,-0.26368,0.19662,0.19647,-0.059675,0.26043,-0.40522,-0.22962,0.19279,0.22241,0.20421
-0.0098673,-0.31356,-0.16523,-0.40494,-0.39864,0.1707,0.36911,-0.03768,0.26624,-0.3293,-0.30386,0.21422,0.2351,0.32288,-0.0021657,-0.20681,-0.13651,-0.35086,-0.26487,0.1692,0.23088,-0.031377,0.19234,-0.39661,-0.14105,0.17007,0.1347,0.22874
-0.007486,-0.17372,-0.25491,-0.25491,-0.3076,0.18901,0.25402,-0.040454,0.18083,-0.2942,-0.18943,0.19036,0.25418,0.24211,0.00678,-0.23274,-0.16876,-0.14711,-0.26375,0.13894,0.18333,-0.049781,0.18981,-0.30073,-0.22247,0.18378,0.20316,0.19927
0.0034957,-0.23331,-0.1306,-0.28872,-0.27354,0.12903,0.26128,-0.036089,0.18956,-0.20241,-0.18927,0.15082,0.20384,0.17274,0.011983,-0.24241,-0.18047,-0.41773,-0.27313,0.2232,0.23263,-0.051073,0.21655,-0.40091,-0.20777,0.18118,0.2496,0.20227
-0.019499,-0.17127,-0.24935,-0.19768,-0.27487,0.14506,0.25299,-0.022126,0.1569,-0.23185,-0.14435,0.17697,0.22506,0.25565,-0.0053337,-0.26428,-0.23552,-0.16384,-0.27634,0.16445,0.19807,-0.042128,0.23292,-0.34161,-0.2249,0.22366,0.25204,0.26383
0.011841,-0.20849,-0.26688,-0.26456,-0.33706,0.18482,0.29425,-0.057891,0.19198,-0.28379,-0.23876,0.20223,0.32335,0.22262,0.01928,-0.24281,-0.21318,-0.17022,-0.2806,0.16239,0.18761,-0.061553,0.21371,-0.32913,-0.22536,0.19197,0.24586,0.21208
0.0089753,-0.20498,-0.25222,-0.26744,-0.34971,0.22065,0.35937,-0.051102,0.17872,-0.25114,-0.21744,0.21528,0.24584,0.24343,0.0057669,-0.23431,-0.18225,-0.14285,-0.25698,0.16863,0.20109,-0.046184,0.2619,-0.37058,-0.21993,0.18486,0.24251,0.23398
0.031108,-0.24852,-0.221,-0.2585,-0.45059,0.242,0.41025,-0.078065,0.29369,-0.26715,-0.23831,0.23975,0.3165,0.2115,0.058034,-0.20175,-0.16095,-0.13664,-0.23342,0.22874,0.26308,-0.09991,0.20852,-0.42744,-0.27498,0.17266,0.25644,0.15692
-0.056349,-0.23053,-0.30992,-0.28345,-0.3498,0.17008,0.41786,-0.0049206,0.13868,-0.30992,-0.17169,0.22381,0.27872,0.37222,-0.056864,-0.24766,-0.25361,-0.22687,-0.28045,0.10468,0.11508,0.01912,0.28644,-0.34452,-0.13997,0.22204,0.20629,0.30381
-0.019504,-0.14778,-0.24031,-0.18098,-0.25651,0.13135,0.25804,-0.020284,0.14957,-0.17903,-0.13131,0.12723,0.18661,0.25398,0.008591,-0.2554,-0.21254,-0.13462,-0.24867,0.17741,0.18064,-0.054409,0.22922,-0.3559,-0.21015,0.19888,0.14575,0.25027
-0.014944,-0.21455,-0.24586,-0.28411,-0.34965,0.21729,0.34983,-0.036139,0.1555,-0.30244,-0.22218,0.2598,0.29179,0.2443,-0.030749,-0.25041,-0.22286,-0.22083,-0.29201,0.1297,0.13684,-0.016405,0.25809,-0.33855,-0.22268,0.19655,0.33025,0.2992
-0.023249,-0.30861,-0.25266,-0.43933,-0.34337,0.16639,0.38901,-0.032563,0.20836,-0.36099,-0.24038,0.1901,0.26639,0.28067,-0.028206,-0.27704,-0.21925,-0.43873,-0.31509,0.13926,0.2288,-0.019524,0.25516,-0.39025,-0.17339,0.20233,0.21581,0.21977
-0.038624,-0.20588,-0.29946,-0.29651,-0.32759,0.17407,0.39491,-0.025285,0.14872,-0.33362,-0.21054,0.18718,0.28986,0.31157,-0.033126,-0.26427,-0.2415,-0.22222,-0.3014,0.12963,0.14536,-0.012987,0.27337,-0.37662,-0.1756,0.22073,0.2037,0.26531
-0.0039074,-0.29832,-0.15602,-0.38646,-0.38117,0.1653,0.35026,-0.040408,0.25607,-0.32322,-0.30045,0.20149,0.23621,0.30832,0.0017258,-0.2033,-0.1313,-0.34904,-0.27221,0.17064,0.23484,-0.03489,0.19218,-0.39479,-0.14241,0.17384,0.135,0.22528
0.00048065,-0.29402,-0.20533,-0.37104,-0.39689,0.19719,0.39357,-0.050378,0.25925,-0.28792,-0.25241,0.19545,0.32324,0.24374,0.017978,-0.26885,-0.15172,-0.31892,-0.28851,0.21684,0.26798,-0.063433,0.25663,-0.41384,-0.2497,0.20347,0.26129,0.19071
0.0073755,-0.19885,-0.24059,-0.25518,-0.33443,0.21357,0.34552,-0.047853,0.16886,-0.23955,-0.20726,0.2039,0.23672,0.23441,0.0034536,-0.23323,-0.18456,-0.14517,-0.2559,0.16632,0.19877,-0.043748,0.26503,-0.36539,-0.22224,0.18594,0.2402,0.23167
0.01086,-0.16659,-0.19579,-0.20306,-0.26045,0.15791,0.23158,-0.046327,0.14641,-0.23468,-0.18299,0.15524,0.25421,0.17586,0.012333,-0.2332,-0.21558,-0.17887,-0.28652,0.15754,0.1869,-0.055495,0.22634,-0.32863,-0.22776,0.19516,0.24345,0.20967
-0.0060152,-0.15046,-0.16682,-0.21137,-0.2558,0.13272,0.24534,-0.026778,0.15388,-0.17757,-0.14207,0.15523,0.18762,0.19537,0.015315,-0.24675,-0.16967,-0.18416,-0.23892,0.21439,0.21748,-0.058476,0.24053,-0.36894,-0.22945,0.20615,0.24448,0.24043
-0.0068182,-0.17092,-0.27841,-0.28157,-0.3286,0.17955,0.34091,-0.039005,0.18986,-0.26136,-0.20076,0.19723,0.23864,0.24116,0.016351,-0.2679,-0.17542,-0.15006,-0.26058,0.1805,0.18255,-0.059381,0.23849,-0.39136,-0.20326,0.18813,0.20211,0.23838
0.028782,-0.21718,-0.20913,-0.24191,-0.39922,0.22779,0.3884,-0.07191,0.26305,-0.2603,-0.2116,0.21134,0.29284,0.19294,0.054004,-0.20789,-0.16021,-0.13136,-0.23844,0.22101,0.26225,-0.097213,0.22829,-0.43066,-0.26793,0.17713,0.24909,0.15657
0.015055,-0.19163,-0.23879,-0.23668,-0.30632,0.17899,0.27354,-0.056356,0.1725,-0.26407,-0.21312,0.18198,0.30011,0.20707,0.019183,-0.23793,-0.21446,-0.17149,-0.28091,0.15867,0.18634,-0.06217,0.22263,-0.3275,-0.22663,0.19699,0.24255,0.2108
0.00075561,-0.2273,-0.24598,-0.25356,-0.31914,0.20099,0.39417,-0.046141,0.22508,-0.25751,-0.20184,0.18184,0.22371,0.29189,0.0087742,-0.23839,-0.22166,-0.21356,-0.25955,0.2008,0.22747,-0.053377,0.26339,-0.42756,-0.19432,0.20674,0.18921,0.20486
-0.015352,-0.16195,-0.2054,-0.1954,-0.27047,0.1046,0.27016,-0.021486,0.1518,-0.18984,-0.14155,0.12212,0.1996,0.1906,0.0027348,-0.23748,-0.22453,-0.22887,-0.25626,0.17765,0.21444,-0.046609,0.26056,-0.42173,-0.20343,0.21035,0.19939,0.20547
-0.017876,-0.23145,-0.31615,-0.31826,-0.43763,0.22585,0.23267,-0.041742,0.20501,-0.24071,-0.19141,0.23248,0.28359,0.28955,0.010001,-0.23426,-0.18539,-0.18071,-0.22269,0.18193,0.20796,-0.059286,0.22919,-0.36422,-0.31388,0.19784,0.24734,0.24649
-0.0046879,-0.16802,-0.27057,-0.21839,-0.30167,0.17084,0.249,-0.039583,0.15828,-0.22351,-0.17078,0.1621,0.25987,0.21639,0.013371,-0.25557,-0.19429,-0.15359,-0.27027,0.1937,0.21141,-0.064665,0.25402,-0.37192,-0.23359,0.21703,0.25308,0.22413
0.012749,-0.17668,-0.14407,-0.25121,-0.27956,0.17629,0.29778,-0.04658,0.16846,-0.21189,-0.16777,0.15497,0.2018,0.18989,0.016525,-0.23058,-0.17465,-0.23161,-0.26368,0.19662,0.19647,-0.059675,0.26043,-0.40522,-0.22962,0.19279,0.22241,0.20421
-0.012212,-0.16072,-0.19403,-0.24227,-0.27478,0.18197,0.28779,-0.028147,0.12389,-0.24603,-0.17181,0.21186,0.24135,0.20233,-0.026903,-0.25326,-0.21038,-0.21598,-0.29856,0.12031,0.13799,-0.0199,0.26613,-0.33492,-0.21276,0.21051,0.33541,0.2788
-0.045692,-0.13811,-0.23607,-0.21667,-0.2431,0.10469,0.26178,0.0041301,0.098033,-0.21332,-0.10637,0.15523,0.23034,0.23546,-0.04423,-0.27443,-0.22868,-0.19545,-0.29454,0.08783,0.12102,-0.00054449,0.25332,-0.34588,-0.17467,0.22785,0.21414,0.27624
-0.014713,-0.25439,-0.26302,-0.28239,-0.41906,0.17344,0.38653,-0.039854,0.23028,-0.29747,-0.19551,0.25747,0.31076,0.28991,-0.0016057,-0.21634,-0.21196,-0.192,-0.24537,0.16135,0.18995,-0.040015,0.20584,-0.39125,-0.22087,0.18226,0.25158,0.24424
-0.018659,-0.16221,-0.22491,-0.20876,-0.2708,0.12276,0.30672,-0.019152,0.1767,-0.20141,-0.15916,0.13783,0.20196,0.20592,-0.001294,-0.24206,-0.21301,-0.21276,-0.26048,0.18396,0.20914,-0.04202,0.2676,-0.42676,-0.17086,0.20528,0.19238,0.22933
-0.02995,-0.30417,-0.2187,-0.40853,-0.33905,0.16076,0.34651,-0.017226,0.23782,-0.34127,-0.25515,0.24033,0.27351,0.30315,-0.037933,-0.24045,-0.19577,-0.3672,-0.29043,0.1453,0.22272,-0.0015742,0.22405,-0.37672,-0.13863,0.18639,0.22844,0.26423
-0.028964,-0.15916,-0.29344,-0.2396,-0.2518,0.14534,0.18128,-0.014146,0.14772,-0.17769,-0.12689,0.13402,0.20551,0.27322,0.0017678,-0.25908,-0.20627,-0.14392,-0.23904,0.16797,0.17143,-0.047397,0.23414,-0.35721,-0.2088,0.21116,0.14221,0.25929
